Na	K	Ca	Mg	C(4)	Alkalinity_CO3_2	S(6)_SO4_2	Cl	Fe	F	Si_SiO2	pH
187.4196962	0.879597442	1.736050073	0.314179041	494.0013017	287.3541806	201.646783	26.00150681	0.193379145	0.373241947	18.75459464	8.839289208
166.8417456	5.14543565	8.610660178	0.87162125	327.2991637	269.7870071	242.3467567	10.20688306	0.126281585	0.321396825	198.351513	8.147061162
199.5486604	1.086645477	6.530804718	0.240587044	634.9522031	150.2543928	146.2171886	45.93509707	0.012280204	0.75591524	67.94842726	8.566653783
130.2504016	4.409241682	1.49116482	5.302830353	528.0035554	326.9640408	191.5533249	10.99766135	0.06194548	0.575229725	59.0044821	5.147991107
322.5662572	1.778929238	11.71918965	1.248481683	520.7930123	181.1856207	140.8721936	33.48208987	0.020174184	1.052492486	53.465936	7.323030143
334.011049	4.425812936	6.553237116	0.853121837	421.6674243	91.34363097	321.1453702	14.23375497	0.005643439	4.147299911	74.82511333	8.017834318
393.9999429	0.85476373	40.62403744	1.014506689	485.5357747	88.4693579	229.1882472	18.94034396	0.163213317	0.485637251	20.51461066	9.484305612
236.6910851	4.278610621	64.30761218	0.175823938	645.2633343	150.9445793	114.6871134	14.51222387	0.056050245	2.136453461	47.66410835	5.498266808
277.5829402	2.145784059	2.093520064	5.584214764	509.2869433	169.8498418	283.7450914	19.544539	0.004554528	0.783881298	99.23468595	5.850906642
206.0810438	2.201214821	13.30050813	1.460689473	542.0342376	166.3895081	326.2003487	63.5388292	0.004432146	0.526495033	48.47211498	5.46867193
198.5225934	3.126942517	49.70537803	2.020895394	502.644195	207.6228163	316.9424573	33.12627792	0.003637585	0.349580013	72.43807153	5.076161576
132.1816173	0.928331066	75.9678677	4.838969512	586.7199281	190.6514069	311.7046485	58.18644592	0.165687717	2.644639281	28.20854771	5.088081285
322.0105376	2.475251638	39.07441492	0.216040213	477.973535	236.8969708	187.7599807	35.78944427	0.026086951	3.310754877	120.8406245	5.786407402
212.4331227	2.347784959	49.23073381	0.535443808	705.7024629	102.7407002	315.691018	9.551581352	0.064507538	0.954771328	30.24041388	8.262847865
697.3872116	7.099071147	10.84939884	0.145885862	397.0549645	126.9953193	102.5846121	78.1875054	0.152608274	0.540791142	20.73938538	7.954169978
352.978047	3.996472063	18.10793476	1.808190926	572.2295271	99.32488097	328.6017064	16.12165083	0.118396749	0.370628552	62.6337894	7.848564043
162.5325137	6.209013546	84.2842145	3.232869913	533.4991503	324.5784932	248.109368	28.90441022	0.004670376	0.640051669	76.18392816	6.561895337
294.4721508	0.759057015	30.16030754	1.939543697	708.7078218	234.002044	126.9540434	67.50328547	0.020815423	0.546524325	27.94059275	7.512527297
229.9310096	5.62489463	34.16087463	1.734087066	526.5572008	193.9326285	420.0806581	68.04353294	0.006059115	1.720182274	26.74789955	7.500634444
235.0908261	1.549188826	89.41994957	3.467529118	735.8427391	245.8299218	141.8310364	26.08966023	0.120884053	0.637320083	29.39045351	6.696496083
285.6757352	0.78281733	3.212808744	0.775182278	571.6930119	193.4351776	191.1584318	115.6357824	0.062283708	1.632186337	154.4207209	9.100009593
534.6305904	1.860618351	32.70640985	2.21322845	486.8450301	95.29566755	230.1231282	11.48151038	0.010957885	3.1920468	127.6060778	5.113254462
560.8299871	0.668989387	5.747432578	0.419601918	367.711817	245.8462665	202.0030935	137.1898436	0.032995017	3.461546031	24.83858054	5.540846002
196.8689423	3.786708774	8.341896917	0.202475735	940.6047187	119.6505571	229.4916088	15.3662886	0.015254719	1.226307013	34.36351963	9.483421146
164.182894	1.575141352	7.918106978	0.98366526	659.5996463	203.5007229	364.50261	89.09360657	0.042024264	1.992925972	58.74999705	8.718072911
358.4577739	0.957403269	4.442581715	0.185362301	463.5873472	173.7192358	475.7961924	33.82072085	0.011063041	2.185241366	53.41984733	9.217914957
208.881703	0.75126344	29.24119316	1.775928079	782.0061198	115.926291	207.0204728	76.87028906	0.015904234	1.368973487	167.6177951	6.857294866
346.7397731	2.460737984	1.649801	3.31956828	449.5304204	222.8328516	194.4802049	114.1890665	0.047864802	0.901980838	256.4852405	8.916911416
470.183805	0.957866141	3.790172716	0.155568473	606.2151814	129.4487887	299.2095777	19.83818755	0.144985467	2.458880818	72.64572264	7.662081605
352.6424032	0.592107521	10.48428991	1.49740866	860.0970298	163.7578364	163.7530175	28.52700818	0.004685391	1.586621967	41.02637601	6.425986212
298.6516451	1.7590769	9.337336108	0.482918897	607.0602301	396.2878485	281.111586	26.68532452	0.005956268	0.887138021	25.64187179	6.40327643
517.2606241	0.445485954	10.84447578	0.12850414	502.6937678	107.5308972	483.1753124	17.84898378	0.004320384	3.069444284	21.51734989	9.063393667
301.6254697	4.724370568	1.757278258	0.112999255	480.8808812	348.135238	311.2447728	13.50091005	0.018612172	3.465456914	203.6604721	6.96884137
413.6913753	2.484212992	64.68044185	0.321741294	653.6085431	263.3308735	123.9447737	7.947985312	0.037160434	3.696757268	143.9333334	7.401757664
445.6005673	3.833296015	43.20834376	1.228394736	727.846831	130.3005514	129.3641331	59.1034376	0.009923421	0.453202611	182.0430842	8.136879053
196.1475246	0.503898067	13.04925068	0.405253919	937.8824287	160.0981495	166.2399332	8.17080944	0.01175824	4.397408851	246.4459073	9.490427662
636.0917349	3.473953326	6.774719301	0.571316405	480.3584355	288.9847999	224.5297004	50.84154749	0.003701314	0.623306285	51.64867724	7.255806404
388.9604333	4.482586708	20.68340088	0.175149788	734.0392044	284.8431876	245.3564474	87.53280106	0.108553887	3.010413748	38.23222615	7.819690365
684.7912436	2.508144274	61.84013857	0.281386357	475.2363909	230.2239268	212.7232868	26.89762614	0.010947388	1.329286977	140.8923797	8.069157306
654.1803728	3.834612339	79.13511268	2.325202878	567.1095698	223.3309507	242.6490198	47.84493047	0.034165495	0.724378786	30.73673638	5.783187455
935.0376882	0.467950271	7.23523946	4.44047535	497.013849	222.2228178	150.2899337	34.08986668	0.055231298	0.447223879	29.24318892	8.332976679
499.5940093	0.644047486	73.35698244	0.354132723	481.8263235	340.7767711	241.5957481	195.3029855	0.111121816	1.564552497	74.021979	7.115653198
269.6373001	1.301946951	46.4662165	0.604498673	1127.210673	127.2203984	248.1154963	57.64318324	0.028361576	1.966111219	36.66588887	6.73761339
724.5043848	1.148669084	2.857366062	0.290033095	568.2748098	243.7761348	270.6730048	72.52010009	0.159082708	2.728222311	41.67564661	5.172473882
287.1963036	0.473092902	78.93859054	2.291526689	762.2168735	394.5157042	219.3688047	150.3476025	0.03720801	1.482676123	38.27740378	8.098147652
430.2996362	1.331960987	2.84814289	3.222801429	902.6013121	209.4147126	193.7009606	45.43619416	0.059211307	0.719272742	154.023652	7.444228603
334.9138983	0.683765506	20.4785707	1.7337043	767.2190556	169.3206963	240.2473495	183.3579315	0.010267032	4.544013126	222.1328711	5.661339377
381.6249363	3.425121463	6.156798213	0.179132181	980.5877681	288.8827275	163.6012223	46.40427304	0.02297314	4.154343323	102.6850291	6.555332027
318.3270313	1.014694763	3.504143154	2.410574024	693.1708672	168.2640566	528.0178267	223.0402651	0.070269976	5.54826824	35.08840117	9.088808729
536.7909655	1.424378643	40.91170739	3.457239691	685.9001926	266.8037239	289.5183274	136.7395514	0.040514061	0.512959713	26.83838898	7.747846202
465.9840153	2.330099487	73.85767499	1.199301296	662.483757	276.8264969	411.5143202	41.92842706	0.020835745	0.656113003	109.0948186	6.618584769
354.1430127	4.820902571	23.02406012	2.946409642	619.7764508	435.3645815	454.583845	24.14720071	0.105896001	1.232015633	127.6205755	6.91406117
447.5252502	4.306034928	19.77840142	0.339882946	681.030644	484.118081	274.7002141	94.37461101	0.032256644	1.877812103	48.02926522	6.754132456
496.1018516	1.393946089	3.204841796	1.156462898	769.2866636	297.3150013	389.2097273	19.83230933	0.011281308	0.644503516	95.22692215	7.430199777
521.3994964	6.438464852	12.6559874	0.420559822	652.4034436	421.8245631	368.6489932	36.87371574	0.023250802	0.677513726	79.80596898	8.763698038
302.3022731	1.586108098	20.02581713	0.189298337	1138.179547	222.4911268	218.9260237	90.08264151	0.004078443	3.069901942	161.6396809	8.313741873
439.8841272	3.75536206	13.47572443	0.925450887	1042.274012	176.0996177	392.4957369	50.90500717	0.015172621	0.91885852	55.99756867	7.234705315
598.8647923	1.135441265	6.445164571	2.120179598	851.8698372	195.294104	480.4018778	51.35908266	0.010973644	0.636282744	34.94980762	8.888192442
376.1996811	5.513541295	19.08640084	0.69153208	742.1461534	575.8825479	295.1943694	52.93148592	0.011893896	4.852168908	199.4771143	6.899182648
593.3503535	1.455638485	2.457471525	0.797732342	1021.657004	236.1061616	350.3428656	9.156156355	0.071265778	2.150415553	65.5159701	7.51521706
534.5914901	4.332803858	23.36821902	1.505637991	820.3422689	563.3200314	278.5674074	15.8427563	0.099451623	3.478509222	81.19402913	5.926186094
345.552212	2.475376647	4.669091754	1.067727668	856.3253332	310.702106	724.1058031	64.00787495	0.025563209	3.172256124	31.85924593	6.480687634
922.5905217	1.229877409	3.587651694	4.891634173	745.0447194	198.2040995	384.5175158	28.78004902	0.012594913	0.905012332	57.78343771	8.962868879
637.3204096	1.164844939	13.29483623	1.36605396	695.5875676	163.909614	649.133277	114.6976924	0.155084797	3.785857209	120.9044238	7.719131055
1006.955822	0.697917275	10.45846772	0.886203428	839.4440409	193.1609625	234.8418576	11.47938462	0.062577246	1.43534164	110.6970634	5.507290863
386.5865348	2.19927125	7.745471866	0.340328464	862.0802382	448.4424365	244.3199166	179.8428236	0.016672813	2.638115984	286.3571378	6.716874853
784.4642718	3.637245308	5.724267738	2.504723549	745.6062286	179.6849792	307.5783236	191.2381913	0.066676193	0.841997977	210.6827163	7.759511978
677.0094379	0.813130096	76.75302264	0.499480758	763.5249475	370.307692	381.0817385	72.96773539	0.010417101	4.045870154	98.32056392	8.337848615
682.6982808	2.281341087	12.77519864	0.476215314	977.9812922	330.4733528	268.6630213	18.06074169	0.008372225	1.057284312	155.1471813	8.314170118
502.8543568	2.988144242	18.07244047	0.381488921	1168.059738	233.2219734	472.3981976	17.61341193	0.033249539	2.413663422	37.19959004	5.980382005
655.1305348	0.827083629	36.83329127	3.051574318	820.7832179	275.3467227	550.102586	57.0520353	0.033677837	1.23588116	114.3262883	5.0467412
869.7402161	2.419685789	45.45225262	0.231120863	780.7663436	235.0566925	525.0114918	52.83953026	0.010128349	3.968007487	50.32838783	5.322016709
497.0292748	1.337523418	2.959601884	2.111494294	928.0034147	493.0899873	401.5055818	29.71471472	0.004103196	0.688075994	215.2555404	8.533188255
459.9922514	0.625354454	19.90626205	0.526504123	1106.284939	225.9025976	723.733028	10.81404392	0.038482764	2.687737737	31.02167672	8.223319917
674.2273429	0.822601413	5.013869502	1.720386523	691.6674154	428.2086479	694.0350106	66.92059368	0.023463648	0.667533763	41.89798529	9.325598567
849.9448202	4.604270294	19.25223118	0.163647366	1018.44325	225.8651167	434.9120436	20.27938122	0.005530813	2.652772713	40.3586716	5.361478618
411.9775127	0.580531629	3.53100615	0.252795078	861.63545	392.9465929	626.7033995	158.9087918	0.06573139	0.644557568	194.6453353	9.024286094
634.4024802	1.350975759	6.768803939	3.309024008	875.136741	229.4131357	632.4541943	243.7761961	0.030410595	1.110972013	38.34915091	5.175978731
626.1485363	3.582504125	13.53196796	0.246119058	1129.145293	293.387166	467.1507669	11.22406444	0.006045107	1.583886457	122.4313901	5.107584128
1031.412845	3.296175967	52.6412993	3.699778556	890.5808327	196.3182336	375.0128574	107.975969	0.015505699	2.407335049	111.211001	5.771382955
684.5831705	0.558108768	38.79464406	2.643233157	1061.422344	499.2263279	433.7533771	23.29083086	0.037476374	4.487473304	43.70825848	6.554661546
556.1636189	0.762434402	16.19062491	0.266235504	1388.251873	303.3182516	510.076433	22.29530417	0.00533911	0.858903058	34.87548481	8.18465291
534.9078872	2.123638754	2.990818081	2.684582217	1234.270469	329.380184	421.5383369	16.57268592	0.024193994	1.007472731	299.4319419	6.278513061
648.2981132	2.963577854	20.06812121	0.218480045	1145.17492	394.9253996	429.9139093	109.6329192	0.058029906	1.345592738	100.1862028	8.878278787
937.5187783	0.613070357	34.32383	0.652972421	827.6751498	328.0308983	693.4083859	17.53872863	0.017593006	1.96749432	41.78568432	7.428367098
629.8856704	1.036544703	2.954309375	0.46234717	1052.814571	254.8362644	610.169816	170.9033991	0.055052094	0.829396992	257.6775417	7.811080367
982.6964973	0.898539772	45.07929611	0.184811483	915.4484311	282.361935	572.2015378	171.7017043	0.010323827	1.339135291	93.01822141	6.608976684
865.854797	4.717225044	2.98097545	0.531601491	1090.051304	560.5249211	359.7793074	40.98860475	0.005328814	3.51052534	143.1429394	6.924977604
586.1465948	0.670484368	37.24930798	0.753879992	1471.033866	317.8694801	361.5890267	16.97781381	0.061973463	1.717691602	311.4542166	5.442339131
856.6930478	0.757199511	78.33692491	0.243206574	1038.365651	593.6622283	480.366023	26.51340594	0.125055419	1.11683209	39.0864247	5.355656971
1189.552272	3.325398982	4.615679419	0.195990958	1176.068598	226.0571218	475.8456508	39.7975158	0.08156809	1.303652589	58.94462245	7.944040958
992.5353602	1.227068035	5.336953542	0.313172931	997.4815506	306.8688306	531.6044446	51.32679885	0.006703466	3.074161045	312.7384946	9.421831519
940.9082581	3.885860951	9.476379675	1.057799261	1270.774735	332.4086947	474.3116229	46.10586516	0.07606595	2.549296893	129.4752233	5.420845113
1163.228672	5.120917399	57.94334391	0.697645358	884.764433	246.766708	766.0743321	21.03925063	0.049965591	1.738690672	89.3808146	6.001716022
994.8727144	1.64066353	26.85118056	0.307052978	1022.14097	236.7936066	706.2448175	163.9980815	0.018460724	2.638864499	125.0323123	6.283747055
782.0608199	0.748532662	29.59049398	0.398781883	1025.045394	671.2928013	579.6930698	22.69836807	0.005277187	3.215191303	322.0338477	8.612060346
1391.588417	2.070954693	4.141540502	0.503234729	1037.326292	265.4179209	566.5588543	128.7435752	0.007434006	1.545253003	51.0563714	8.331937755
1183.638927	2.912293479	51.22102253	1.293126134	1166.731088	373.5270449	455.290503	201.5028265	0.025813075	1.25471764	46.61338028	8.429187984
956.6870718	0.657424285	7.777196263	0.581923911	1178.8295	248.3288802	892.2584757	128.6015454	0.033433982	4.319023968	94.41084436	9.38229528
868.7906944	5.439812579	52.29608953	0.231100514	1771.099751	279.5608117	468.5520311	43.2567187	0.026408415	2.340256488	46.28107612	8.904784785
1188.803174	0.643759118	6.053147791	2.371927289	1008.791897	438.1213504	612.6118196	18.70237814	0.014004088	4.862202411	263.6337799	8.985208423
762.6811397	1.140747961	9.285126242	0.157729563	1066.445829	618.6374212	898.8724854	31.67736886	0.067083669	5.075167218	160.4380913	7.47881578
1123.269717	3.456238939	4.79453273	4.112541528	1244.577326	288.2019778	749.8824741	19.60033244	0.112912775	1.035142267	134.3027897	7.963666002
1065.731031	1.133162256	4.322307807	0.487125168	1034.083881	349.987472	784.473695	285.3004323	0.103551438	5.123006101	86.67780387	9.176984509
874.4592625	1.284641611	73.98027397	2.718654056	1268.624614	400.3245844	910.4218077	18.43751691	0.00545445	1.373909922	94.07584318	9.0889404
894.2612885	0.774640117	21.93248486	0.562950523	1048.336512	269.2042496	1115.344938	85.76494909	0.011869743	4.097764352	217.5814877	8.465821406
860.1373873	2.26566106	44.52508477	0.332692831	1455.874323	273.8051497	614.9870059	98.94718229	0.008771844	5.84625222	320.2509595	6.356157169
923.3641278	1.412748665	51.62481865	1.825101774	1368.572602	515.9383703	675.5936378	199.1959393	0.076114064	3.827221109	50.16763355	8.336651392
1061.602917	5.210214055	37.81674939	0.903704634	1225.843066	422.9487044	852.2055795	154.0348806	0.014759177	0.848841219	129.2076002	8.284162502
1162.603324	1.822185394	52.35157503	0.265918668	1277.889133	534.5524926	673.8852791	117.2204341	0.010383206	2.491692774	73.56025636	9.281126104
1195.747016	0.743759563	9.125166287	0.763289052	1140.43667	423.1739458	807.3110182	95.61222921	0.027348203	1.438254507	235.1277774	6.333158274
1073.534547	1.534716775	10.21196487	0.423398556	1193.394781	524.4410518	887.570444	79.4011493	0.014889026	1.238544595	143.1431758	7.60906209
1159.625768	2.24942813	5.886103933	1.921212136	1099.575151	658.8526633	783.5283993	161.115695	0.046463147	6.340998378	57.61776567	9.126705936
1135.426104	2.904445311	26.48524503	1.074949084	1346.306948	322.5906346	831.1293409	50.17699424	0.008395152	3.35459372	251.8062223	9.149734687
1139.381808	3.070978234	4.933889702	0.32862694	1617.528921	358.2252073	755.2095151	72.39716099	0.021612072	6.756734044	83.91012899	5.381202727
1148.945052	3.801787767	8.639710934	0.738198652	1331.766171	431.7058199	701.0065808	113.7301249	0.053326795	5.359100206	300.9644298	5.301570468
1232.113128	4.181748798	7.592226825	0.302115183	1285.304611	729.6441604	809.30482	39.96607941	0.006288666	4.642503065	51.62921578	5.464733674
1368.749494	0.894170403	55.33849891	0.270711844	1356.590075	400.1231608	751.0342943	169.6506444	0.01030406	3.963783003	88.22627456	7.729777669
1121.920531	1.515295692	56.4902038	0.820339292	1341.21458	419.9007808	891.0428504	290.1273458	0.016462049	2.28393581	100.3191893	6.365422014
1230.020415	4.545560982	20.1250956	0.895609587	1389.869482	352.4054779	1121.721975	56.75837451	0.008232004	3.039520945	66.95243983	9.198913941
1512.910353	0.869002604	29.72121988	0.520512166	1444.301399	335.8319509	659.5213137	280.8258322	0.02356376	4.980192223	107.688077	8.39513083
1404.728862	0.951684635	8.719886961	0.647656785	1523.714604	464.8586999	1089.860967	44.17710282	0.034825539	2.156021306	68.72475008	8.164514865
1467.426676	0.886087919	11.44851098	1.125262387	1420.924126	505.7745806	931.8040519	102.0204535	0.008400481	1.841329143	176.3711639	7.936910447
1683.822191	2.495307525	30.31865261	1.290975332	1413.579994	370.3352336	845.264729	99.61928547	0.06725261	5.581956421	173.2607808	5.545438329
1514.078137	2.31811524	4.931146458	1.894128685	1621.807134	575.0495991	781.8422049	27.54910401	0.088881581	1.756835388	160.7794189	5.770492215
1673.209393	1.300261766	5.028161913	0.862836528	1425.771706	376.0554451	977.9508009	53.30054717	0.007573201	1.407619214	233.3226526	6.065730633
1482.822472	1.64896663	44.43122448	0.196222314	1591.959856	661.5326892	853.0058425	26.60461927	0.007336732	1.609134467	108.2696701	8.816588421
1516.133456	1.94680173	14.01885028	1.177755517	1612.165196	506.2782578	894.7552771	47.79821329	0.027055882	1.268810184	186.5502845	7.433061211
1430.43876	1.831035456	4.726661184	1.616810451	1869.463697	409.4153867	1012.621696	39.11705314	0.055133338	4.432679235	53.79067225	6.506920874
1624.274944	1.380210901	62.41046372	1.140418161	1528.745314	465.1225192	1042.806682	44.299242	0.065100502	2.133280918	74.29116738	5.426715278
1756.029568	2.141881081	22.90869371	0.414919161	1534.919219	610.971793	841.5346813	85.16994874	0.080634556	1.571076869	90.80304003	5.968269263
1575.819511	1.314270396	40.30559102	2.134421414	1597.805876	404.7136167	1257.738507	42.18694581	0.020452362	5.265477899	66.96820254	8.037122818
2086.611954	1.487956388	6.682317931	2.466992174	1353.635619	616.3854156	940.928154	172.2667958	0.006031147	1.31864647	60.46197047	8.923776163
1782.242153	1.917629645	73.85891274	0.50619746	1586.162014	511.0542747	1193.215531	32.20377221	0.005819678	2.113975521	99.1038178	5.330780254
1895.473449	1.844367215	14.56661692	0.239596578	2232.626111	380.5917969	900.9598093	71.25611885	0.010412364	1.809643303	194.9940934	6.259646701
1289.547393	4.539922338	46.19871115	0.416257139	1690.665961	821.0843549	2305.256031	49.05559696	0.077865527	1.916189457	77.35842499	6.612119834
1542.618581	2.084976285	16.73116526	0.207722218	1618.630111	570.5303027	2435.770874	22.8078681	0.027930037	1.117942592	90.23521266	7.041152632
2262.33656	0.780422025	9.466229195	1.382811202	1938.956044	348.0754324	1648.624629	125.8622939	0.010313476	5.091032469	60.32267995	7.941409854
1714.316274	0.647408183	9.936028844	1.117597158	1574.420689	1105.88175	1660.73096	290.6152472	0.026224768	2.892403615	108.2909627	7.754639654
2199.38523	1.534356861	9.368167006	0.244796254	1750.160847	559.7452988	1709.412183	148.8780617	0.040786721	1.808931704	124.2214725	9.194381391
1576.456963	2.840537274	13.35522084	0.779145631	1935.97178	1019.717624	1556.639315	276.5271519	0.048621267	3.174286237	204.7699587	5.10887464
1884.837379	2.18161059	5.973946789	0.544798905	2922.168931	397.9772842	1256.281964	191.2554571	0.043159673	3.499860903	164.3205999	8.642709695
2138.291616	1.540291985	32.69975358	0.820438791	2107.083554	662.8755713	1648.626981	164.8724472	0.00594606	5.257756673	153.2901581	5.407632552
2104.48382	4.272924336	12.39076867	0.396376171	2296.977413	568.3976071	1682.203286	63.49374871	0.025575305	5.886574361	285.661874	9.367527822
2320.737857	1.692144756	41.09920177	1.562619834	1818.638129	1268.770795	1407.683973	37.62584414	0.010726492	1.588907952	226.7838623	8.721491431
2166.826377	2.047824869	15.57162957	0.185081301	3192.443834	411.550809	969.3198287	348.4626674	0.046558963	6.935691126	70.01508168	8.149194305
2310.819756	0.813066572	4.414086037	1.08123953	2074.937512	764.893972	1893.642574	57.77863078	0.012100666	4.0679588	285.5553771	6.730954091
2649.219604	1.050959296	5.631372746	0.60803158	1951.309141	946.3171826	1469.003759	234.3836525	0.010224214	1.503069418	185.191048	5.400853589
4179.376273	0.768201876	55.33706393	2.218189874	1734.864319	500.4855065	1031.581821	23.66440587	0.036041677	1.292416125	70.23966798	5.368545205
1902.37539	1.222166215	36.59782788	0.403653225	2763.093605	608.1665297	2168.836768	62.0973986	0.01409451	1.998764866	60.43506373	9.195536434
1761.392496	1.24735526	10.83758604	0.752141968	2720.846736	625.8955369	2050.152589	200.6402241	0.035255776	2.710446535	298.7075475	5.212471471
3548.27284	1.248994213	5.854583698	0.915625017	1998.179198	389.3676267	1422.820914	250.5657758	0.025777371	1.059965769	65.99975843	7.547216365
3097.820847	3.889441466	5.700071972	0.462476643	1782.669895	947.0422416	1517.821524	76.26492106	0.034195987	1.694630222	272.6274714	7.456532021
2003.377675	3.20636685	46.48433358	0.456110149	3288.9134	1028.106286	1218.421027	36.34994722	0.016536565	2.518390313	79.59233036	8.455783176
2844.413218	1.429584698	50.25163467	0.728890181	1885.591646	499.0698177	2262.284696	98.08911417	0.043395305	4.448696075	134.2737252	8.371353821
2410.122598	0.92173936	34.96110869	0.675592945	2078.376392	597.6637624	2282.892756	75.08990932	0.02736813	2.817814337	318.9683405	5.710249096
2621.867086	1.834692055	38.02394554	0.482476625	1725.305767	752.6491496	2477.988936	48.03968555	0.020867857	3.695695049	208.911935	9.235655304
2574.50959	0.90385128	8.796642776	0.229443268	2182.309118	723.4190033	2313.487129	48.54869403	0.048289625	1.47546046	179.5222499	8.059205415
2516.942311	0.938423846	11.84581119	1.700869076	2091.455812	1271.331026	1899.580039	86.52512644	0.01807503	4.709685974	251.1674911	6.870230832
2884.396719	1.128668714	9.059187324	0.432160598	2483.389803	1047.693768	1451.597035	45.07562794	0.022601635	1.487116519	358.4944014	9.148307489
2937.475696	1.965112578	13.57553354	1.091028253	2305.916127	1219.991949	1417.844968	124.7165579	0.008638426	3.025693658	272.1941701	7.50257745
2438.457619	2.315898942	24.81663859	1.186748463	1980.378642	773.5162251	2692.196483	313.1459526	0.011035542	2.409719837	98.32556337	5.765701698
2937.968078	0.731636847	9.873287675	0.504433502	2513.722635	712.1770013	1725.677285	279.3553038	0.026324088	1.607241324	203.6326675	7.032344782
1857.757601	2.555626937	4.222345384	0.222958195	2478.985427	1131.806464	2792.699465	71.14829911	0.036107749	7.179381424	77.93734724	6.242450991
3506.931322	2.208285329	31.79756592	0.853002319	2191.523533	531.897972	1997.484433	72.27710075	0.006601283	2.207745814	162.6304714	8.651955586
3025.903494	1.860896827	7.711324303	0.661923119	2289.804515	646.7125125	2299.167644	108.5587947	0.069576792	5.145033933	117.6076397	8.999415624
3784.829178	1.874197118	43.20074722	0.469189564	1952.652592	585.9949841	1990.447838	54.76847032	0.035749671	3.875290709	109.3369003	8.978869802
3171.208519	2.362687139	9.135171297	0.615410081	2637.513227	823.0017214	1599.487118	84.61339196	0.013949	1.841287673	255.1612679	6.288455878
3631.285495	1.747910742	17.19710707	0.420068932	2075.951762	861.7890257	1757.178434	47.14431058	0.018033977	2.617718242	288.8986431	6.339112306
2938.039882	2.55794411	17.60871677	1.668214961	2179.055578	1239.397259	1881.944578	337.139543	0.029893069	2.10628454	145.2528068	7.606346111
2553.583739	2.375203159	5.097023309	0.987493928	3702.877773	803.1644721	1509.227089	106.4335536	0.010905672	4.619755189	109.6964712	7.044500779
2518.640226	1.419451284	50.75247776	1.575119761	3516.389408	743.0586805	1866.351489	36.36857636	0.01806164	1.770646916	74.47463011	9.057940009
2895.646345	0.899468567	10.01880394	0.490248202	2712.810774	780.4089332	2262.656152	51.13292595	0.056611823	1.822330013	103.9199878	5.264989934
2983.55173	0.700726279	5.038674586	1.754902807	2592.993455	757.733511	2158.819878	181.9295407	0.011517338	2.149547102	206.2969341	5.11139738
3153.83532	0.922500603	13.59033066	0.55746128	2583.17753	726.0434639	2352.491987	35.78598902	0.004596218	2.260498967	96.31354369	5.894660659
3642.948001	1.269129377	9.572982795	0.65794012	2265.588858	883.1571404	2087.689332	97.92839031	0.068526784	6.162667923	120.2241118	5.988063109
3755.504198	1.738382755	15.11985871	0.526827012	2395.589964	676.6307383	2092.612398	49.65974687	0.059708097	5.739920551	185.8623631	5.622110635
3500.951815	2.62877861	10.82659161	0.279593993	2824.633208	717.5436774	1955.590759	101.8558376	0.051290933	2.022173968	107.4741563	6.205679682
3540.80761	1.642128848	7.198368989	0.261975648	2695.728764	680.4586945	2224.039478	95.61788134	0.009994713	3.239674258	102.1175853	7.04887603
3772.549186	1.926320126	6.246712844	0.418551345	2594.051872	675.4362248	2144.439308	65.55399425	0.020578586	1.676534378	94.88793295	5.579303494
3215.683728	0.558787501	5.839536033	0.307166833	2548.186192	1265.218745	2069.236779	123.4183017	0.003967626	1.452039095	130.962087	5.823686433
2773.36834	2.846315544	29.94081369	0.913794666	3076.038881	804.4615158	2487.579801	86.6066573	0.050117522	2.165014086	119.6241549	5.067507972
3376.700935	1.367278053	11.95436757	0.785547909	2950.65623	744.7046789	2123.591354	79.46591513	0.003828326	4.463312018	94.8855219	9.083360041
2803.479847	1.18669015	55.14493195	1.248054489	3588.727206	859.4037527	1690.489054	220.8453896	0.028422342	4.085594946	206.8723558	6.902949416
3735.430258	0.91147096	5.79940115	0.169990796	2948.545176	611.4835883	1928.357713	45.51773169	0.003722774	4.388741117	161.0989475	5.752578185
3256.827288	2.853205005	8.325099364	0.351470615	3511.797059	877.2335294	1624.42085	82.67064939	0.01282374	4.063227964	96.62997007	8.623137036
3830.152594	2.009544185	13.815801	0.989256022	2449.708648	787.5050794	1916.587878	170.4778573	0.012138804	4.344345018	333.3687304	6.521057986
3734.839744	2.648911314	12.28175966	0.199642006	2898.263733	723.8744641	1893.651827	175.7156844	0.01126453	2.752036899	86.078944	7.980093293
3447.681033	1.016226305	12.8188146	0.720201416	2708.400005	819.1973784	2280.459279	90.91918016	0.059982473	2.171953861	183.166121	7.675155108
3680.689913	0.582155673	31.88737849	1.027252591	2543.597713	861.9581424	2110.922162	78.23567083	0.022152705	2.980306753	239.1037362	6.776474027
3402.403906	1.036450135	27.51910247	0.201013792	3296.388864	628.9563562	1932.092182	52.37347546	0.046002767	5.294231253	216.3406095	8.914914948
2710.058182	1.327651099	35.37055064	1.901106734	4298.373228	578.4135712	1498.521135	155.3853418	0.015713718	4.258392636	283.2585035	8.965782623
3287.982149	2.878889351	19.56672295	0.447968472	2846.860277	1383.330105	1883.736486	57.00749491	0.038850615	2.391837277	110.122717	6.783009977
3439.10762	1.178238728	4.893634982	0.275132642	2695.53952	707.274801	2587.461013	91.27344667	0.008779881	2.348402697	93.15400149	6.693980564
